,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed
278,577224,12,20001437,1,2019,Cameron Payne,CLE,PG,13,20000012,2019-06-24T22:18:50,40,597.3,811,14,109.3,254.0,49.0,55.1,80.9,158.3,58.2,28.5,95.7,33.9,37.6,46.7,91.7,14.8,67.2,82.0,2.5,11.0,7.3,120.7,31.9,10.3,51.3,72.9,284.8,274.5,59.1,14.9,25.2,2.5,1.4,17.9,20.1,639.4,641.3,639.4,-255.1,0.0,0.0,641.3,False
279,576484,15,20001438,1,2019,Pat Connaughton,MIL,SG,2,20000015,2019-06-24T22:18:50,61,1135.1,1436,8,185.7,398.6,53.1,63.8,110.5,170.8,73.7,75.2,227.8,37.6,33.0,45.6,82.6,69.5,224.4,293.9,6.8,17.0,11.8,139.0,37.6,28.5,37.6,92.3,479.5,418.7,65.3,18.4,14.3,1.6,2.2,10.7,15.2,1201.2,1207.9,1201.2,136.7,1.3,0.0,1207.9,False
280,576485,20,20001441,1,2019,Nikola Jokic,DEN,C,80,20000020,2019-06-24T22:18:50,80,4089.0,2851,64,701.6,1373.6,58.2,62.2,607.1,1066.1,64.8,94.5,307.5,35.0,329.2,400.9,93.5,259.7,725.5,985.2,11.2,31.5,21.3,660.6,123.0,62.6,282.5,259.7,1827.0,1550.0,67.1,34.3,42.2,2.8,2.5,17.6,31.4,4274.7,4443.0,4274.7,358.8,63.8,13.7,4443.0,False
281,576486,6,20001442,1,2019,Emmanuel Mudiay,NY,PG,42,20000006,2019-06-24T22:18:50,59,1633.6,1830,8,375.9,842.9,50.8,56.0,297.3,603.7,56.0,78.6,239.2,37.5,164.0,211.9,88.2,37.6,185.7,223.2,2.7,12.4,8.3,259.7,49.0,21.6,159.5,117.3,994.3,936.1,60.5,19.2,27.5,1.7,1.3,16.6,29.3,1704.2,1765.4,1704.2,-406.6,1.3,0.0,1765.4,False
282,576487,23,20001444,1,2019,Andrew Harrison,NO,SG,0,20000023,2019-06-24T22:18:50,17,129.8,211,52,18.2,60.4,34.4,38.7,12.5,31.9,44.8,6.5,28.5,22.8,19.4,20.5,107.5,7.8,15.9,22.8,4.4,10.0,7.2,27.3,5.2,2.6,13.7,38.7,61.5,69.4,50.5,9.0,17.9,1.3,1.1,18.7,18.4,136.7,140.7,136.7,-25.1,0.0,0.0,140.7,False
283,576488,5,20001445,1,2019,Jarell Martin,ORL,PF,1,20000005,2019-06-24T22:18:50,42,274.0,372,60,49.0,118.5,47.0,58.1,26.2,53.5,55.7,22.8,64.9,40.0,10.3,12.5,93.2,12.5,70.6,83.1,4.6,23.5,13.6,20.5,3.9,10.4,12.5,58.1,131.0,124.0,60.1,12.8,10.1,0.6,2.7,10.4,18.3,286.6,295.9,286.6,35.3,0.0,0.0,295.9,False
284,576489,1,20001446,1,2019,Sam Dekker,WAS,SF,5,20000001,2019-06-24T22:18:50,47,682.9,898,39,136.7,291.6,53.4,57.9,115.0,221.0,59.3,21.6,70.6,34.9,31.9,52.4,69.4,60.4,108.2,168.6,9.3,15.1,11.6,52.4,43.3,9.1,27.3,53.5,326.9,314.6,59.2,17.6,10.6,3.0,1.0,10.4,18.4,734.2,715.9,734.2,-101.4,0.0,0.0,715.9,False
285,576490,28,20001447,1,2019,Montrezl Harrell,LAC,PF,5,20000028,2019-06-24T22:18:50,82,2820.2,2458,16,621.9,1011.4,70.0,70.3,618.5,992.1,71.0,3.9,19.4,20.0,303.0,471.5,73.2,209.6,399.8,609.4,10.6,19.0,15.0,184.5,80.9,125.3,150.3,290.4,1550.2,1218.9,72.4,30.5,14.2,2.0,5.2,12.5,26.9,3026.3,2956.6,3026.3,68.3,19.4,0.0,2956.6,False
286,576491,7,20001449,1,2019,Boban Marjanovic,PHI,C,12,20000007,2019-06-24T22:18:50,56,963.6,775,49,182.2,296.1,70.0,71.0,177.7,284.8,71.1,5.2,11.4,45.6,111.6,149.2,85.2,99.1,202.7,301.8,15.9,30.7,23.5,61.5,17.1,30.8,67.2,102.5,480.7,361.8,75.7,31.8,14.5,1.3,4.0,17.8,26.5,1011.4,1024.8,1011.4,3.9,7.8,0.0,1024.8,False
287,576492,7,20001451,1,2019,Jonathon Simmons,PHI,SF,9,20000007,2019-06-24T22:18:50,56,830.6,1212,11,151.5,398.6,43.3,47.8,119.6,280.2,48.6,31.9,118.5,30.6,82.0,110.5,84.5,30.8,112.8,143.5,3.6,10.9,8.1,145.8,33.0,17.1,77.5,101.4,416.9,447.3,53.1,11.9,18.6,1.7,1.4,16.8,20.7,880.7,892.4,880.7,-168.6,0.0,0.0,892.4,False
288,576493,3,20001452,1,2019,Justin Anderson,ATL,SG,4,20000003,2019-06-24T22:18:50,48,410.4,527,25,72.9,178.8,46.5,55.1,45.6,91.1,57.0,27.3,87.7,35.5,29.6,39.9,84.6,27.3,68.3,95.7,6.9,15.8,10.8,26.2,25.1,14.8,26.2,54.7,202.7,196.4,58.8,15.7,9.0,2.9,3.1,13.4,19.6,450.2,443.6,450.2,-90.0,1.3,0.0,443.6,False
289,575692,26,20001455,1,2019,Kevon Looney,GS,SF,24,20000026,2019-06-24T22:18:50,80,1517.0,1687,27,247.2,395.2,71.2,71.5,246.0,383.8,73.0,1.3,11.4,11.4,74.0,119.6,70.5,221.0,254.0,475.0,16.7,17.5,17.1,140.1,52.4,60.4,58.1,240.3,569.5,447.9,72.4,22.4,12.3,1.9,3.9,13.1,14.7,1629.8,1572.1,1629.8,348.5,1.3,0.0,1572.1,False
290,576494,12,20001457,1,2019,Larry Nance Jr.,CLE,PF,30,20000012,2019-06-24T22:18:50,67,2042.7,2045,33,283.6,545.6,59.2,63.2,246.0,434.0,64.6,37.6,111.6,38.4,109.3,152.6,81.6,191.4,437.4,628.7,11.3,28.3,19.4,243.7,113.9,45.6,110.5,218.7,714.2,612.7,66.4,22.8,20.3,3.6,2.5,17.4,17.7,2202.1,2178.9,2202.1,-369.0,20.5,0.0,2178.9,False
291,576495,8,20001458,1,2019,D'Angelo Russell,BKN,PG,81,20000008,2019-06-24T22:18:50,81,3327.6,2788,5,750.6,1727.9,49.4,58.3,484.1,1004.6,54.9,266.5,723.3,42.0,182.2,233.5,88.8,60.4,298.4,358.8,2.9,12.7,8.7,641.3,113.9,22.8,288.2,160.6,1950.0,1830.6,60.7,26.6,47.0,2.5,0.8,15.5,36.6,3464.3,3646.8,3464.3,25.1,15.9,0.0,3646.8,False
292,576496,29,20001460,1,2019,Devin Booker,PHO,SG,64,20000029,2019-06-24T22:18:50,64,2894.8,2554,10,667.5,1429.4,53.2,59.3,513.7,957.9,61.1,153.8,471.5,37.1,447.6,517.1,98.6,44.4,257.4,301.8,2.5,12.9,8.5,493.2,63.8,14.8,300.7,227.8,1936.3,1657.0,66.5,27.4,38.9,1.5,0.6,17.5,37.6,2973.4,3157.6,2973.4,-378.1,13.7,0.0,3157.6,False
293,576497,30,20001461,1,2019,Willie Cauley-Stein,SAC,C,81,20000030,2019-06-24T22:18:50,81,2596.5,2519,46,469.3,844.0,63.3,63.3,468.1,841.7,63.3,1.3,2.6,57.0,159.5,289.3,62.8,206.2,566.1,772.2,10.7,27.0,18.0,221.0,109.3,58.1,95.7,258.6,1099.1,971.3,64.5,24.0,14.0,2.6,2.6,10.2,20.0,2763.9,2721.1,2763.9,59.2,25.1,0.0,2721.1,False
294,576498,8,20001470,1,2019,Treveon Graham,BKN,SF,21,20000008,2019-06-24T22:18:50,35,440.1,814,23,72.9,217.5,38.2,49.5,29.6,71.8,47.0,43.3,145.8,33.8,20.5,25.1,93.2,26.2,95.7,121.9,4.4,14.0,10.2,38.7,14.8,9.1,19.4,77.5,209.6,228.6,52.3,9.9,8.4,1.1,1.0,10.1,14.6,462.9,477.5,462.9,33.0,0.0,0.0,477.5,False
295,576499,25,20001477,1,2019,Salah Mejri,DAL,C,4,20000025,2019-06-24T22:18:50,36,457.5,454,9,62.6,127.6,55.9,61.1,50.1,88.8,64.2,12.5,38.7,36.9,22.8,36.4,71.2,41.0,108.2,149.2,11.1,28.8,20.0,39.9,11.4,29.6,23.9,62.6,160.6,143.6,63.8,20.7,15.0,1.6,7.2,16.3,18.1,498.5,484.9,498.5,-57.0,1.3,0.0,484.9,False
296,685678,22,20001479,1,2019,Michael Frazier II,HOU,SG,0,20000022,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
297,575693,9,20001503,1,2019,Brad Wanamaker,BOS,PG,0,20000009,2019-06-24T22:18:50,36,321.4,390,40,57.0,119.6,54.2,62.9,38.7,75.2,58.7,18.2,44.4,46.7,27.3,31.9,97.6,3.9,43.3,46.7,1.2,13.5,8.3,63.8,13.7,2.6,21.6,38.7,159.5,133.6,67.9,19.1,25.6,2.2,0.7,15.9,19.6,337.4,343.7,337.4,82.0,0.0,0.0,343.7,False
298,662468,3,20001520,1,2019,Jordan Sibert,ATL,SG,0,20000003,2019-06-24T22:18:50,1,3.9,5,16,1.3,1.3,113.9,227.8,0.0,0.0,0.0,1.3,1.3,113.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.3,170.8,37.0,0.0,0.0,0.0,0.0,11.0,3.9,4.5,3.9,-5.7,0.0,0.0,4.5,False
299,575694,7,20001525,1,2019,T.J. McConnell,PHI,PG,3,20000007,2019-06-24T22:18:50,76,1343.8,1674,15,250.6,477.2,59.8,61.7,234.6,429.4,62.2,15.9,47.8,37.9,33.0,42.1,89.3,31.9,166.3,198.2,2.7,11.6,8.1,293.9,90.0,19.4,103.6,119.6,550.1,495.8,63.2,18.1,28.1,3.3,1.2,19.7,17.2,1453.1,1413.5,1453.1,-10.3,0.0,0.0,1413.5,False
300,577225,1,20001526,1,2019,Jordan McRae,WAS,SG,0,20000001,2019-06-24T22:18:50,27,316.6,378,55,69.5,148.1,53.4,57.9,58.1,108.2,61.2,11.4,39.9,32.6,31.9,39.9,91.1,7.8,38.7,45.6,2.5,12.8,8.4,34.2,14.8,9.1,17.1,29.6,182.2,165.6,62.6,19.6,15.0,2.4,2.3,10.6,23.3,339.4,333.2,339.4,-25.1,0.0,0.0,333.2,False
301,576500,23,20001527,1,2019,Christian Wood,NO,PF,2,20000023,2019-06-24T22:18:50,22,342.4,286,65,69.5,133.3,59.3,64.2,59.2,103.6,65.0,10.3,29.6,39.4,46.7,63.8,83.4,19.4,75.2,94.5,9.2,30.5,19.4,10.4,9.1,11.4,19.4,19.4,195.9,161.3,69.3,29.9,6.2,1.7,4.2,12.2,29.5,361.7,365.3,361.7,-64.9,2.6,0.0,365.3,False
302,656957,10,20001530,1,2019,Malcolm Miller,TOR,SF,0,20000010,2019-06-24T22:18:50,10,51.8,76,8,12.5,29.6,48.2,70.0,1.3,6.5,22.8,11.4,23.9,54.2,3.9,5.2,85.4,1.3,5.2,6.5,2.1,8.1,5.2,1.3,1.3,1.3,1.3,6.5,39.9,31.6,71.2,18.3,2.7,0.9,1.6,4.5,21.1,54.1,58.4,54.1,-9.1,0.0,0.0,58.4,False
303,577974,8,20001533,1,2019,Shannon Scott,BKN,PG,0,20000008,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
304,575695,18,20001567,1,2019,Deonte Burton,OKC,PG,0,20000018,2019-06-24T22:18:50,32,168.7,272,52,37.6,93.4,45.8,51.4,28.5,62.6,51.8,10.4,30.8,33.7,10.4,13.7,76.0,5.2,27.3,31.9,2.2,12.2,7.8,10.3,7.8,10.4,10.3,35.3,93.4,99.4,53.4,11.2,6.6,1.5,3.7,10.6,18.7,184.6,180.0,184.6,30.8,0.0,0.0,180.0,False
305,575696,26,20001573,1,2019,Quinn Cook,GS,PG,10,20000026,2019-06-24T22:18:50,74,984.6,1205,46,232.4,500.0,53.0,63.3,140.1,272.2,58.7,92.3,227.8,46.1,22.8,29.6,87.6,25.1,153.8,178.8,3.0,14.8,10.3,129.8,22.8,3.9,57.0,104.8,579.8,513.1,64.4,18.3,17.1,1.2,0.3,11.4,23.1,1010.7,1068.1,1010.7,-151.5,0.0,0.0,1068.1,False
306,656652,21,20001590,1,2019,Julian Washburn,MEM,SF,3,20000021,2019-06-24T22:18:50,18,151.7,288,59,18.2,54.7,37.9,42.7,12.5,27.3,52.2,6.5,27.3,23.7,3.9,5.2,85.4,10.4,37.6,46.7,4.5,16.9,10.3,15.9,14.8,2.6,9.1,18.2,45.6,56.7,45.6,9.8,9.9,3.3,1.0,14.0,11.5,168.8,160.9,168.8,-25.1,0.0,0.0,160.9,False
307,575697,16,20001597,1,2019,Dario Saric,MIN,PF,41,20000016,2019-06-24T22:18:50,81,1831.4,2303,30,346.3,792.7,49.8,59.5,211.9,424.8,56.8,134.4,367.9,41.6,150.3,170.8,100.2,143.5,377.0,520.5,8.6,20.2,13.8,144.7,51.3,10.3,110.5,207.3,977.3,867.9,64.1,17.6,10.1,1.4,0.5,12.9,20.5,1892.9,1985.0,1892.9,-76.3,3.9,0.0,1985.0,False
308,576501,12,20001613,1,2019,John Holland,CLE,SG,0,20000012,2019-06-24T22:18:50,1,0.0,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,False
309,576502,28,20001623,1,2019,Rodney McGruder,LAC,SG,45,20000028,2019-06-24T22:18:50,66,1126.0,1764,48,211.9,526.2,45.9,55.7,121.9,268.8,51.6,90.0,257.4,39.9,59.2,82.0,82.2,68.3,202.7,271.1,5.5,13.4,10.5,127.6,41.0,13.7,72.9,131.0,572.9,562.3,58.1,12.6,11.2,1.4,0.8,13.1,17.4,1180.7,1224.4,1180.7,-43.3,2.6,0.0,1224.4,False
310,576503,5,20001630,1,2019,Khem Birch,ORL,C,1,20000005,2019-06-24T22:18:50,50,682.3,731,56,103.6,172.0,68.7,68.7,103.6,170.8,69.1,0.0,1.3,0.0,66.1,94.5,79.6,90.0,126.4,216.4,14.8,21.4,18.1,43.3,20.5,33.0,22.8,82.0,273.4,213.6,72.9,24.0,11.0,1.8,4.9,11.0,16.1,735.8,706.2,735.8,50.1,1.3,0.0,706.2,False
311,658110,18,20001632,1,2019,Richard Solomon,OKC,PF,0,20000018,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
312,576504,8,20001645,1,2019,Alan Williams,BKN,PF,0,20000008,2019-06-24T22:18:50,5,52.7,28,36,10.4,14.8,70.0,70.0,10.4,13.7,76.0,0.0,1.3,0.0,2.6,5.2,57.0,5.2,17.1,21.6,18.8,70.0,44.5,3.9,1.3,0.0,1.3,2.6,20.5,16.8,68.3,44.2,26.1,2.4,0.0,8.2,29.7,53.9,54.4,53.9,18.2,0.0,0.0,54.4,False
313,575698,7,20001661,1,2019,Ben Simmons,PHI,PG,79,20000007,2019-06-24T22:18:50,79,3599.7,3075,22,615.1,1093.4,64.0,64.0,615.1,1086.6,64.5,0.0,7.8,0.0,292.7,487.5,68.3,195.9,598.0,793.9,9.0,22.8,15.6,694.8,127.6,69.5,312.1,238.1,1522.8,1307.9,66.3,27.1,39.0,2.5,2.3,21.9,25.2,3796.7,3884.3,3796.7,134.4,47.8,11.4,3884.3,False
314,576505,20,20001666,1,2019,Jamal Murray,DEN,PG,74,20000020,2019-06-24T22:18:50,75,2644.6,2787,28,584.3,1336.0,49.8,57.2,411.2,864.5,54.2,173.1,471.5,41.8,215.3,254.0,96.6,74.0,287.0,361.1,3.7,12.7,9.1,413.5,76.3,30.8,180.0,174.3,1557.0,1447.8,61.3,21.7,25.5,1.8,1.3,12.6,28.5,2751.7,2846.1,2751.7,281.3,5.2,0.0,2846.1,False
315,576506,14,20001667,1,2019,Thon Maker,DET,C,5,20000014,2019-06-24T22:18:50,64,847.3,1107,14,124.2,305.3,46.4,57.0,68.3,131.0,59.5,55.8,174.3,36.4,63.8,95.7,76.0,46.7,183.4,230.1,5.8,21.4,12.9,51.3,23.9,58.1,37.6,119.6,367.9,347.3,60.4,15.0,8.7,1.4,5.8,11.1,17.2,929.3,905.5,929.3,-4.6,0.0,0.0,905.5,False
316,576507,24,20001668,1,2019,Davis Bertans,SA,SF,12,20000024,2019-06-24T22:18:50,76,1327.8,1858,54,232.4,516.0,51.3,69.4,67.2,131.0,58.4,165.2,385.0,48.9,60.4,68.3,100.6,26.2,274.5,300.7,2.0,18.2,10.1,113.9,39.9,37.6,49.0,151.5,690.2,546.0,72.0,16.8,10.6,1.4,2.2,10.7,16.1,1405.3,1449.9,1405.3,292.7,0.0,0.0,1449.9,False
317,576508,29,20001669,1,2019,Dragan Bender,PHO,PF,27,20000029,2019-06-24T22:18:50,46,656.7,941,18,100.2,224.4,50.9,57.3,75.2,109.3,78.4,25.1,115.0,24.8,36.4,61.5,67.5,38.7,169.7,208.4,5.8,23.1,14.0,63.8,20.5,25.1,42.1,102.5,262.0,251.4,59.2,12.7,10.7,1.3,2.9,16.3,15.3,702.3,709.3,702.3,-181.1,6.5,0.0,709.3,False
318,577226,11,20001670,1,2019,Kris Dunn,CHI,PG,44,20000011,2019-06-24T22:18:50,46,1404.3,1582,30,244.9,576.3,48.4,52.2,206.2,467.0,50.2,38.7,109.3,40.3,62.6,78.6,90.8,21.6,191.4,213.0,1.9,15.1,9.5,315.5,77.5,23.9,118.5,189.1,591.1,610.9,55.1,16.4,34.1,3.1,1.7,18.5,23.1,1505.6,1496.9,1505.6,-254.0,2.6,0.0,1496.9,False
319,577227,27,20001671,1,2019,Brandon Ingram,LAL,SF,52,20000027,2019-06-24T22:18:50,52,1697.6,2005,33,412.3,830.3,56.6,59.1,377.0,723.3,59.3,35.3,107.1,37.6,222.1,329.2,76.9,46.7,257.4,304.1,3.2,14.8,10.2,175.4,31.9,35.3,146.9,169.7,1082.0,975.2,63.2,18.8,14.7,1.0,1.9,14.9,26.5,1764.8,1807.3,1764.8,-67.2,2.6,0.0,1807.3,False
320,575699,9,20001672,1,2019,Jaylen Brown,BOS,SG,25,20000009,2019-06-24T22:18:50,74,1814.0,2179,25,419.2,902.1,53.0,59.8,310.9,587.7,60.3,108.2,314.4,39.2,151.5,230.1,74.9,74.0,282.5,356.5,4.7,15.8,11.3,113.9,78.6,36.4,112.8,211.9,1098.0,1003.3,62.3,18.4,10.0,2.3,1.9,11.5,25.2,1929.0,1945.7,1929.0,75.2,2.6,0.0,1945.7,False
321,576509,30,20001673,1,2019,Buddy Hield,SAC,SG,82,20000030,2019-06-24T22:18:50,82,2885.0,2977,57,709.6,1549.0,52.2,63.8,393.0,807.6,55.5,316.6,741.5,48.6,194.8,219.8,100.9,120.7,348.5,469.3,5.3,14.1,10.5,233.5,66.1,37.6,166.3,230.1,1930.6,1645.8,66.9,24.1,13.6,1.3,1.4,10.4,28.7,2988.6,3155.0,2988.6,0.0,3.9,0.0,3155.0,False
322,576510,12,20001674,1,2019,Marquese Chriss,CLE,PF,2,20000012,2019-06-24T22:18:50,43,461.8,567,54,76.3,205.0,42.4,47.5,58.1,123.0,53.8,18.2,82.0,25.3,36.4,51.3,81.0,45.6,116.2,161.7,11.1,27.1,18.0,25.1,19.4,12.5,41.0,92.3,207.3,227.6,51.8,12.0,8.5,2.2,2.5,17.4,23.7,493.6,501.2,493.6,-193.6,1.3,0.0,501.2,False
323,576511,19,20001675,1,2019,Skal Labissiere,POR,PF,1,20000019,2019-06-24T22:18:50,24,166.4,202,32,29.6,55.8,60.5,67.4,22.8,41.0,63.3,7.8,14.8,52.6,10.3,19.4,60.3,10.3,38.7,49.0,7.2,22.7,14.7,12.5,6.5,7.8,12.5,33.0,76.3,64.3,67.5,16.4,11.1,1.8,3.5,18.6,18.4,178.9,180.2,178.9,-34.2,1.3,0.0,180.2,False
324,577228,12,20001677,1,2019,Wade Baldwin,CLE,PG,0,20000012,2019-06-24T22:18:50,16,66.1,106,44,11.4,37.6,34.5,37.9,10.4,27.3,37.9,2.6,10.3,25.3,10.4,12.5,82.8,2.6,14.8,17.1,2.9,18.4,10.1,13.7,1.3,2.6,15.9,12.5,34.2,43.1,45.0,3.5,20.8,0.7,2.4,30.8,27.8,69.5,76.0,69.5,-75.2,0.0,0.0,76.0,False
325,576512,20,20001678,1,2019,Malik Beasley,DEN,SG,18,20000020,2019-06-24T22:18:50,81,1569.0,2139,42,397.5,839.4,54.0,66.4,211.9,378.1,63.8,185.7,461.3,45.8,63.8,75.2,96.6,39.9,187.9,227.8,2.6,10.9,7.5,110.5,62.6,11.4,62.6,132.1,1044.5,872.5,68.2,18.9,9.8,1.9,0.6,8.7,21.4,1643.0,1704.5,1643.0,153.8,0.0,0.0,1704.5,False
326,576513,24,20001679,1,2019,Dejounte Murray,SA,PG,0,20000024,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
327,576514,3,20001680,1,2019,Taurean Prince,ATL,SF,47,20000003,2019-06-24T22:18:50,55,1368.9,1768,19,298.4,676.6,50.2,62.1,158.3,317.8,56.7,140.1,358.8,44.4,108.2,132.1,93.3,25.1,201.6,226.7,1.9,14.0,8.7,134.4,60.4,21.6,113.9,160.6,845.1,734.7,65.5,17.1,12.6,2.0,1.4,15.3,22.3,1450.9,1507.2,1450.9,-276.8,0.0,0.0,1507.2,False
328,576515,6,20001681,1,2019,Henry Ellenson,NY,PF,0,20000006,2019-06-24T22:18:50,19,257.6,295,9,44.4,108.2,46.8,57.5,25.1,64.9,44.0,19.4,43.3,50.9,21.6,28.5,86.6,6.5,69.5,75.2,2.6,28.7,15.2,18.2,9.1,2.6,10.3,30.8,129.8,120.7,61.3,17.4,11.0,1.7,0.8,10.1,21.7,267.9,276.2,267.9,-11.4,0.0,0.0,276.2,False
329,638330,10,20001682,1,2019,Patrick McCaw,TOR,SG,1,20000010,2019-06-24T22:18:50,29,237.0,452,15,29.6,71.8,47.0,54.2,19.4,39.9,55.4,10.3,31.9,36.6,14.8,17.1,98.8,9.1,46.7,54.7,2.5,12.3,8.4,33.0,26.2,2.6,19.4,43.3,84.3,79.3,60.6,11.3,10.3,3.6,0.5,22.4,10.7,265.5,254.6,265.5,-68.3,0.0,0.0,254.6,False
330,576516,13,20001683,1,2019,Domantas Sabonis,IND,C,5,20000013,2019-06-24T22:18:50,74,2488.7,2093,32,470.4,797.3,67.2,68.0,460.2,777.9,67.4,10.3,19.4,60.3,236.9,331.4,81.4,211.9,574.1,785.9,13.1,33.9,23.7,241.5,54.7,34.2,182.2,272.2,1188.0,943.1,71.8,28.4,20.7,1.7,1.9,18.4,26.9,2577.6,2675.5,2577.6,222.1,34.2,0.0,2675.5,False
331,577229,11,20001684,1,2019,Tyler Ulis,CHI,PG,0,20000011,2019-06-24T22:18:50,1,0.0,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
332,674726,3,20001685,1,2019,Deyonta Davis,ATL,C,0,20000003,2019-06-24T22:18:50,9,113.6,134,30,17.1,25.1,77.7,77.7,17.1,23.9,81.3,0.0,1.3,0.0,7.8,11.4,68.3,11.4,29.6,41.0,11.3,26.9,18.2,6.5,3.9,6.5,3.9,13.7,41.0,30.1,77.3,20.7,7.5,1.5,4.7,11.6,11.5,122.7,117.3,122.7,-25.1,0.0,0.0,117.3,False
333,576517,24,20001687,1,2019,Jakob Poeltl,SA,C,24,20000024,2019-06-24T22:18:50,77,1367.4,1449,43,213.0,330.3,73.5,73.5,213.0,330.3,73.5,0.0,0.0,0.0,55.8,104.8,60.7,202.7,264.2,467.0,17.6,22.5,20.0,105.9,33.0,77.5,54.7,141.2,481.8,376.4,72.9,23.8,11.4,1.4,5.9,14.4,15.0,1477.9,1419.8,1477.9,100.2,1.3,0.0,1419.8,False
334,575700,26,20001689,1,2019,Damian Jones,GS,C,22,20000026,2019-06-24T22:18:50,24,364.5,466,42,60.4,84.3,81.6,81.6,60.4,84.3,81.6,0.0,0.0,0.0,27.3,42.1,73.9,35.3,50.1,85.4,11.0,12.5,11.1,31.9,13.7,28.5,18.2,71.8,148.1,102.8,81.8,19.8,11.3,1.8,6.6,17.1,12.7,406.6,377.9,406.6,18.2,0.0,0.0,377.9,False
335,576518,3,20001690,1,2019,Deandre Bembry,ATL,SF,15,20000003,2019-06-24T22:18:50,82,1787.8,2199,18,313.2,701.6,50.8,55.5,256.3,504.6,57.9,57.0,197.0,32.9,99.1,154.9,72.9,61.5,346.3,407.8,3.7,19.3,11.1,230.1,119.6,46.7,161.7,216.4,782.5,769.8,57.9,15.3,16.7,3.3,2.4,19.8,19.7,1954.1,1922.6,1954.1,-260.8,3.9,0.0,1922.6,False
336,575701,7,20001691,1,2019,Demetrius Jackson,PHI,PG,0,20000007,2019-06-24T22:18:50,6,41.1,44,31,10.4,17.1,60.7,68.3,7.8,10.3,76.0,2.6,7.8,37.9,5.2,5.2,113.9,2.6,1.3,3.9,7.2,3.4,5.2,6.5,2.6,0.0,1.3,5.2,25.1,19.1,73.7,27.6,22.0,3.1,0.0,7.3,21.6,43.4,43.0,43.4,-12.5,0.0,0.0,43.0,False
